campaign.resource_name,campaign.name,campaign.id,metrics.clicks,metrics.conversions,metrics.cost_micros,metrics.ctr,metrics.average_cpc,metrics.impressions,segments.date,expanded_landing_page_view.resource_name,expanded_landing_page_view.expanded_final_url
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,16,2026-03-24,customers/3123559470/expandedLandingPageViews/17791610291129212572,https://orlandoeventvenue.org?gad_campaignid=23682688449&wbraid=Cj4KCAjw7IjOBhBsEi4AfOqUkm305fz8TU_UlMGWR-Sx5CcvcEBKH8M6YkqACSinkMbjizV5XXvRRg3IGgIJ4g
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-24,customers/3123559470/expandedLandingPageViews/18077143255727733810,https://orlandoeventvenue.org/?gad_source=6&gad_campaignid=23662973023
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,9,2026-03-25,customers/3123559470/expandedLandingPageViews/739332802601189394,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpdhcLGuf-Jpo3WQoS2_yWtZ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-25,customers/3123559470/expandedLandingPageViews/1443550498238944337,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEovP2UxaQ6wmZxl3VLMlCYT4
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,10,2026-03-25,customers/3123559470/expandedLandingPageViews/3125751802449841083,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpOJCAdgv2xQV_lgKVrW13Vk
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-25,customers/3123559470/expandedLandingPageViews/3671693837185752258,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoKv59hXrYcrRAaTCCO0UN3L
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,16,2026-03-25,customers/3123559470/expandedLandingPageViews/5427990159695023056,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23682688449
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-25,customers/3123559470/expandedLandingPageViews/11417355616915243030,https://orlandoeventvenue.org/?gad_campaignid=23682688449&wbraid=Cj4KCAjw7IjOBhBsEi4AfOqUkm305fz8TU_UlMGWR-Sx5CcvcEBKH8M6YkqACSinkMbjizV5XXvRRg3IGgIJ4g
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,3667,0.0,,20,2026-03-25,customers/3123559470/expandedLandingPageViews/12820257438871293888,https://orlandoeventvenue.org
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-25,customers/3123559470/expandedLandingPageViews/13859441887169193296,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-25,customers/3123559470/expandedLandingPageViews/14543573969586515811,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqw1ddMqZohwtUiRcvTqXo2J
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,21,2026-03-25,customers/3123559470/expandedLandingPageViews/16875541747531912322,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpApbuFXbf22x3ruxS5enNPv
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,31,2026-03-25,customers/3123559470/expandedLandingPageViews/17791610291129212572,https://orlandoeventvenue.org?gad_campaignid=23682688449&wbraid=Cj4KCAjw7IjOBhBsEi4AfOqUkm305fz8TU_UlMGWR-Sx5CcvcEBKH8M6YkqACSinkMbjizV5XXvRRg3IGgIJ4g
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-25,customers/3123559470/expandedLandingPageViews/18135027570882081797,https://orlandoeventvenue.org?gad_campaignid=23682688449&wbraid=Cj8KCQjwj47OBhDHARIuAOza9m9re7O8iW77q0m4nn3708BvmRsB7KhlY1QzoS_W41M36wD_DsvWjPxa7BoCtAI
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/14654145025423616,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEp8EEk0gw52uLoQhp3TAft9c
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/15080575827468283,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpZYnNooOlaGYezdqY0lJXhj
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/701370645069119665,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpq1SwAEZQW2qzH7RIK2xEDc
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/794343078107012500,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEq31YRbHkY9T--fd02wN-tLx
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/1390494616153333567,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpHE8RqxSMHLTAa5csVvegT-
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/1663032410924625167,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErrfcdOFQljLeRNhO7_ghLr3
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,4,2026-03-26,customers/3123559470/expandedLandingPageViews/1753824102175363118,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoemM5G6VdYf8icCHPkJV5IR
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/2821546649279430776,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEp9DRcSzwHlTxg-V7sSDK8td
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/2872066992142934988,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpdvLBMzyLRtarirkYg3pU_w
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/2907818352300300515,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErnKbrqVMkM-4YxzsWKeRi8V
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/2938766326312969451,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpY00C5ZlHJutKeOvWQ3tS4Q
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/3285996237479654211,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoAs1PKmHsB9GZ61t6Kw6hy4
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-26,customers/3123559470/expandedLandingPageViews/3456624717380016899,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpHE8RqxSMHLTAa5csVvegT-
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/3719222291906708595,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEq4e_lYzfNHdij2ArhFwqXS6
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/3865641010203366169,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoGrg8Jp8kYMoHvNt5ODDmNp
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/4353556007620544775,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpJFQF77yLa1l0ANP4BbmCYK
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/4464482277862324166,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpuOgJNaZJ7arjo3aI-bwBhn
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,7,2026-03-26,customers/3123559470/expandedLandingPageViews/4531358247612962612,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpt6ucEGYlmHYTckEoFBeSnr
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/4762987637467150210,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqs0tpu-iTEtmbZ3M0JxTAF2
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/4916321591546425637,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqo7VnjLdAJog6xFjmD9V1ez
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,68,2026-03-26,customers/3123559470/expandedLandingPageViews/4953439902283394608,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErVxZkgEUXFccYfBIi7Z4_bx
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/5177780668481160797,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqT4ZLmnNiXgIQiLLt9bDLHa
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,11,2026-03-26,customers/3123559470/expandedLandingPageViews/5427990159695023056,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23682688449
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/5635784896644247547,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEr4z8ofNXDiA5ZLI1RJVFG-1
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,7,2026-03-26,customers/3123559470/expandedLandingPageViews/5865089659638523472,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpt6ucEGYlmHYTckEoFBeSnr
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,27,2026-03-26,customers/3123559470/expandedLandingPageViews/6468747880857110904,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErVxZkgEUXFccYfBIi7Z4_bx
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/6551024237265442913,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoEYu7OnxzwJAw2m_YlJ5pC8
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,6,2026-03-26,customers/3123559470/expandedLandingPageViews/7010519991879910807,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErFEXFT9M-LUWHt1f-m5lXod
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/7223950441774181202,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqs0tpu-iTEtmbZ3M0JxTAF2
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,4,2026-03-26,customers/3123559470/expandedLandingPageViews/7369442513150115631,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEowl4RcqkEcRTqVsFcxgjBVi
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,11,2026-03-26,customers/3123559470/expandedLandingPageViews/7552402558168863012,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErJA52j0yAb3EynD3Pz7KGwH
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/7905496728722183858,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEog5ndUQ-UxB9kGabN80S9JZ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/8083056807846508331,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEreA1PXgPKMTqz0LKcj3w4ly
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/8102614459279247625,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqPbkKcR9NHzFsKxV-rbjbig
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,10,2026-03-26,customers/3123559470/expandedLandingPageViews/8550434773124823134,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqoToT_39JZDZFk-EX5AMtQx
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,4,2026-03-26,customers/3123559470/expandedLandingPageViews/8850709377623734726,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoWu4zZ3rG07g5MkgNnDoAFe
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/9112210614998567553,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpY4ATegJI_jFYWhCxic6_Hh
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-26,customers/3123559470/expandedLandingPageViews/9143562308393335640,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpl-FsiFBjaIBG4T0VJhCUNJ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/10336755209749633203,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEog5ndUQ-UxB9kGabN80S9JZ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,4,2026-03-26,customers/3123559470/expandedLandingPageViews/10608690220157191613,https://orlandoeventvenue.org/?gad_source=6&gad_campaignid=23682688449
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/10745139307767589742,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpjD4eoypxOigfLqaHAV52b3
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/11156159984734890680,https://orlandoeventvenue.org?gad_source=5&gad_campaignid=23662974871
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-26,customers/3123559470/expandedLandingPageViews/11183457438213229348,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErjtTeeV_pota5lZt5aDbUzO
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,4,2026-03-26,customers/3123559470/expandedLandingPageViews/11246290303640509790,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErFEXFT9M-LUWHt1f-m5lXod
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/11677862589147201664,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEp9DRcSzwHlTxg-V7sSDK8td
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/11882168075303869256,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqoToT_39JZDZFk-EX5AMtQx
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/12483791786563298601,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErjtTeeV_pota5lZt5aDbUzO
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-26,customers/3123559470/expandedLandingPageViews/12523197584657990997,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEr4z8ofNXDiA5ZLI1RJVFG-1
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,18783,0.0,,21,2026-03-26,customers/3123559470/expandedLandingPageViews/12820257438871293888,https://orlandoeventvenue.org
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-26,customers/3123559470/expandedLandingPageViews/12942630777172396767,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoemM5G6VdYf8icCHPkJV5IR
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/13519980995501321282,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqWiSQdLBlVM1kDP5f6DIvOt
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/13723268856710458805,https://orlandoeventvenue.org?gad_source=5&gad_campaignid=23682688449
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/14368960014450160646,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQErpDYcwwtPFYV42N6g87D6zv
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/14544793203494236561,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpY4ATegJI_jFYWhCxic6_Hh
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-26,customers/3123559470/expandedLandingPageViews/14581926674880205517,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEq_nMeeYXJ51SZ3j8lfe-MVb
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,7,2026-03-26,customers/3123559470/expandedLandingPageViews/14650111953940590527,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqWiSQdLBlVM1kDP5f6DIvOt
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/14727944287688855375,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEo5og_8beA9gqSC7t2y_0k2N
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/14907727342998233208,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEq31YRbHkY9T--fd02wN-tLx
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,18,2026-03-26,customers/3123559470/expandedLandingPageViews/15222826650016179365,https://orlandoeventvenue.org?gad_source=6&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoyQwaQOo-8LGvurrzRjkO4r
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/15285095648307150318,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpGpl7nN6L9iSx2easir7-nZ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/15464060003983963325,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEp-FxTMUjbRzuESxFtLNZCAd
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/15543308623906502396,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqxgdSGnK86fz108gnPSz7bn
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/16003295575813546793,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpq1SwAEZQW2qzH7RIK2xEDc
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-26,customers/3123559470/expandedLandingPageViews/16424241779209724969,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEowl4RcqkEcRTqVsFcxgjBVi
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/17022832933361254247,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoduYCxiSK-IiS7lYlfXfjgo
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-26,customers/3123559470/expandedLandingPageViews/17549833984051936325,https://orlandoeventvenue.org/?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEoGrg8Jp8kYMoHvNt5ODDmNp
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,20,2026-03-26,customers/3123559470/expandedLandingPageViews/18135027570882081797,https://orlandoeventvenue.org?gad_campaignid=23682688449&wbraid=Cj8KCQjwj47OBhDHARIuAOza9m9re7O8iW77q0m4nn3708BvmRsB7KhlY1QzoS_W41M36wD_DsvWjPxa7BoCtAI
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-27,customers/3123559470/expandedLandingPageViews/60520041958628528,https://orlandoeventvenue.org/book?gad_source=5&gad_campaignid=23682688449
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-27,customers/3123559470/expandedLandingPageViews/283228035941809127,https://orlandoeventvenue.org/gallery?gad_source=6&gad_campaignid=23682688449
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-27,customers/3123559470/expandedLandingPageViews/639261249767440936,https://orlandoeventvenue.org/gallery?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEphdossnuXR27Wli8pJuc1nJ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-27,customers/3123559470/expandedLandingPageViews/732936753373673591,https://orlandoeventvenue.org/pricing?gad_campaignid=23682688449&wbraid=Cj4KCAjw1ZjOBhBoEi4AocIZXvkrDhY-kh-XRMv9tYiKU3rv_7dqDaqQMC4maOJ3uT2dETZ-VJrWFnzkGgLinA
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-03-27,customers/3123559470/expandedLandingPageViews/794630054263470505,https://orlandoeventvenue.org/contact?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEqZouiQNp08llnTakTMMoMCl
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,3,2026-03-27,customers/3123559470/expandedLandingPageViews/834945810623376545,https://orlandoeventvenue.org/pricing?gad_campaignid=23682688449&wbraid=Cj4KCAjwspPOBhB5Ei4A-V8GLNMycA--4b26DMsmKPSV6HME0QxWOobVV7tf66Wb5_zRHFenegcKqplaGgJHTQ
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,39,2026-03-27,customers/3123559470/expandedLandingPageViews/893703424871313288,https://orlandoeventvenue.org?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpZDY1sj0DXaeR62HNVxKJmf
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-27,customers/3123559470/expandedLandingPageViews/1031930381747359328,https://orlandoeventvenue.org/gallery?gad_campaignid=23682688449&wbraid=Cj4KCAjw1ZjOBhBoEi4AocIZXsyIni8SILtYRKKHjwnimjGfVNrJiQMngiho_128M9gRzwKrVRP7BXrhGgLKZg
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-27,customers/3123559470/expandedLandingPageViews/1256512460785597414,https://orlandoeventvenue.org/gallery?gad_source=1&gad_campaignid=23682688449&gbraid=0AAAABDHTQEpZDY1sj0DXaeR62HNVxKJmf
